Site, Site name, Start, End, Lat, Lon
040726, DANDABAH QWRC, 1984, 1994, -26.8817, 151.5983
040727, TORBANLEA, 1899, 1930, -25.3500, 152.6000
040728, MOUNT MCCONNEL, 1981, .., -27.0000, 152.4433
040729, BOONAH, 1986, .., -28.0033, 152.6875
040730, BAROON POCKET, 1986, 1992, -26.7233, 152.8733
040731, ROSEVALE, 1985, 1986, -27.8500, 152.4833
040732, WALLEN WALLEN, 1985, .., -27.5300, 153.4194
040733, NOSWORTHY PARK, 1985, 1992, -27.5333, 152.9833
040734, MANSFIELD TAVERN TM, 1971, 1997, -27.5333, 153.1000
040735, HARRISVILLE TM, 1979, 2006, -27.8133, 152.6417
040736, ROSEWOOD TM, 1978, 2006, -27.6594, 152.6044
040737, NERANG TELEMARK, 1973, 1987, -28.0000, 153.3333
040738, BROMFLEET TM, 1985, .., -27.9114, 153.1056
040739, THE OVERFLOW TM, 1985, 2010, -27.9292, 152.8597
040740, LYONS BRIDGE BVRT, 1955, 1997, -27.4714, 152.5233
040741, GREGOR CREEK BVRT, 1975, 1997, -26.9911, 152.4044
040742, BEECHMONT TM, 1978, 1997, -28.1350, 153.1883
040743, KALBAR BVRT, 1974, 1994, -27.9422, 152.6228
040744, TOOGOOLAWAH BVRT, 1975, 1994, -27.0897, 152.3744
040745, NUMINBAH TM, 1981, 1998, -28.1633, 153.2117
040746, JIMNA BVRT, 1975, 1997, -26.6611, 152.4589
040747, KILCOY BVRT, 1975, 1997, -26.9433, 152.5633
040748, GATTON BVRT, 1975, 1997, -27.5578, 152.2783
040749, MOORE TM, 1975, 1996, -26.8950, 152.2917
040750, SPRINGBROOK TM, 1981, 2006, -28.2322, 153.2825
040751, THORNTON, 1982, .., -27.7956, 152.3753
040752, DEVON HILLS TM, 1985, .., -26.8997, 152.3214
040753, ROSENTRETERS BRIDGE BVRT, 1985, 1997, -27.1381, 152.3294
040754, RATHDOWNEY TM, 1973, .., -28.2153, 152.8681
040755, COORAN, 1947, .., -26.5575, 152.7714
040756, BOREEN POINT, 1987, .., -26.2856, 152.9953
040757, LAKE COOROIBAH(PINES AV), 1987, 2012, -26.3578, 153.0125
040758, GLENORE GROVE BVRT, 1986, 1997, -27.5247, 152.4086
040759, CORBOULD PK RACECOURSE, 1986, .., -26.7850, 153.0686
040760, LOGAN VILLAGE, 1986, 1994, -27.7617, 153.0883
040761, WOLFFDENE ALERT, 1980, .., -27.7828, 153.1889
040762, YARRAHAPPINI TM, 1969, .., -27.8336, 152.9878
040763, WIVENHOE DAM, 1986, .., -27.3950, 152.6097
040764, GOLD COAST SEAWAY, 1987, .., -27.9390, 153.4283
040765, HERVEY BAY WILDLIFE PARK, 1987, 1999, -25.2903, 152.8153
040766, LOGAN VILLAGE TAMBORINE RD, 1987, 2007, -27.7922, 153.1069
040767, BRISBANE RPA HOSPITAL, 1988, 2016, -27.4983, 153.0337
040768, JIMBOOMBA MILLSTREAM ROAD, 1988, 2017, -27.8721, 153.0149
040769, BLACKBUTT FORESTRY STN, 1988, 1999, -26.8919, 152.1050
040770, ORMISTON COLLEGE, 1988, .., -27.5152, 153.2492
040771, BEENLEIGH LEHMAN RD, 1988, 1989, -27.7167, 153.1833
040772, TEWANTIN, 1988, .., -26.3947, 153.0408
040773, MT WARREN PK CRAMER BLVD, 1988, 1989, -27.7333, 153.2167
040774, MORAYFIELD MARK ST, 1989, 2021, -27.1038, 152.9461
040775, SPRINGWOOD DORSET DR, 1989, 1993, -27.6128, 153.1264
040776, GYMPIE TM, 1989, .., -26.1925, 152.6550
040777, IMBIL ALERT, 1989, .., -26.4572, 152.6803
040778, ZACHARIAH TM, 1989, .., -26.3583, 152.6283
040779, KENILWORTH H/S TM, 1989, 2004, -26.5825, 152.7300
040780, HYGAIT TM, 1989, .., -26.3817, 152.6483
040781, DAGUN POCKET TM, 1989, 2022, -26.3225, 152.7025
040782, COORAN TM, 1989, .., -26.3297, 152.8136
040783, POINT ARKWRIGHT, 1989, 2011, -26.5483, 153.0986
040784, CALAMVALE ALERT, 1989, .., -27.6150, 153.0444
040785, CAROLE PARK ALERT, 1989, .., -27.6017, 152.9511
040786, JINGLE DOWNS ALERT, 1989, .., -27.7456, 152.9081
040787, MOOLABIN CREEK ALERT, 1989, 1995, -27.5386, 153.0033
040788, FORESTDALE(JOHNSON RD)AL, 1989, .., -27.6583, 153.0000
040789, DURACK KING AVE ALERT, 1989, .., -27.5936, 152.9968
040790, MT GRAVATT ALERT, 1989, .., -27.5448, 153.0637
040791, COOPERS PLAINS ALERT, 1989, .., -27.5650, 153.0269
040792, RIPLEY ALERT, 1989, 2015, -27.7106, 152.8072
040793, LYONS ALERT, 1988, .., -27.7633, 152.8367
040794, GREENBANK(THOMPSON RD)AL, 1988, .., -27.6956, 152.9333
040795, OPOSSUM ALERT, 1989, 2015, -27.6439, 152.8942
040796, BEATTY ROAD ALERT, 1989, .., -27.5875, 153.0094
040797, NOSWORTHY PARK ALERT, 1989, 1992, -27.5483, 152.9889
040798, COORPAROO BCC, 1989, 1994, -27.5153, 153.0722
040799, RUDDS LANE TM, 1990, 2009, -28.1692, 152.9833
040800, COOROY TM, 1990, 2003, -26.4206, 152.9100
040801, KANDANGA TM, 1990, .., -26.3878, 152.6842
040802, KENILWORTH TM, 1990, 2003, -26.5972, 152.7269
040803, MALENY TM, 1990, 1999, -26.7650, 152.8850
040804, MAPLETON TM, 1990, 1994, -26.6208, 152.8656
040805, PEACHESTER TM, 1990, 2006, -26.8447, 152.8806
040806, POMONA TM, 1990, 2003, -26.3664, 152.8528
040807, BRAMBLE BAY BOWLING CLUB, 1990, 2000, -27.2583, 153.1017
040808, CRESSBROOK DAM, 1990, .., -27.2641, 152.1959
040809, MOUNT MC EUEN, 1990, 2007, -26.2417, 151.7453
040810, PINEAPPLE STREET TM, 1972, 1987, -27.3500, 153.0333
040811, KILKIVAN TM, 1974, .., -26.0833, 152.2167
040812, MOGGILL ALERT, 1988, .., -27.5861, 152.8578
040813, UPPER BROOKFIELD TM, 1976, .., -27.4833, 152.8833
040814, MOY POCKET TM, 1975, .., -26.5261, 152.7439
040815, KING AVENUE BRIDGE TM, 1973, 1993, -27.6000, 153.0000
040816, AMBERLEY (DNRM) TM, 1961, .., -27.6658, 152.6989
040817, RIFLE RANGE ROAD TM, 1977, .., -27.4667, 152.5333
040818, MT CROSBY TM, 1975, .., -27.5364, 152.7992
040819, MOGGILL TM, 1988, .., -27.5950, 152.8630
040820, SOMERSET DAM TM, 1990, .., -27.1169, 152.5550
040821, ENOGGERA DAM TM, 1990, 2002, -27.4500, 152.9333
040822, GREGOR CREEK TM, 1979, .., -26.9997, 152.3997
040823, ROSENTRETERS BRIDGE TM, 1985, .., -27.1381, 152.3294
040824, FISHERMANS POCKET TM, 1975, .., -26.1711, 152.5994
040825, MARODIAN TM, 1974, .., -25.9000, 152.3497
040826, MIVA TM, 1970, .., -25.9500, 152.5000
040827, BAN BAN TM, 1966, .., -25.7108, 151.8083
040828, LYONS BRIDGE TM, 1977, 1988, -27.4667, 152.5333
040829, HELIDON TM, 1972, .., -27.5439, 152.1133
040830, BELLBIRD CREEK TM, 1959, .., -26.6274, 152.7046
040831, IPSWICH ALERT, 1990, .., -27.6117, 152.7611
040832, FOREST HOME TM, 1917, .., -28.2033, 152.7700
040833, HOME PARK TM, 1982, .., -25.7683, 152.5250
040834, LITZOWS TM, 1990, .., -26.2950, 152.0500
040835, MULGOWIE TM, 1990, .., -27.7317, 152.3633
040836, ONE MILE BRIDGE ALERT, 1990, .., -27.6272, 152.7461
040837, STONELANDS TM, 1990, .., -26.0467, 151.7250
040838, THREE MILE BRIDGE ALERT, 1990, .., -27.6322, 152.7269
040839, BRISBANE (BCC) ALERT, 1990, 2010, -27.4667, 153.0217
040840, KENMORE ALERT, 1990, 2002, -27.5117, 152.9383
040841, CROFTBY TM, 1966, .., -28.1481, 152.5700
040842, BRISBANE AERO, 1992, .., -27.3917, 153.1292
040843, REDGATE, 1991, 2009, -26.2825, 152.0164
040844, BEECHMONT ALERT, 1992, .., -28.1333, 153.1899
040845, BINNA BURRA ALERT, 1992, .., -28.2006, 153.1872
040846, CLEARVIEW ALERT, 1992, .., -28.0017, 153.3083
040847, HINZE DAM HW ALERT, 1991, .., -28.0522, 153.2817
040848, LOWER SPRINGBROOK ALERT, 1992, .., -28.2069, 153.2708
040849, COOMBABAH WATER TREATMENT PLANT, 1992, .., -27.9136, 153.3657
040850, BAROON POCKET DAM, 1992, 2025, -26.7150, 152.8719
040851, LAMB ISLAND PINE AVE, 1992, 2012, -27.6292, 153.3794
040852, CANUNGRA LAND WARFARE CENTRE, 1992, 1999, -28.0272, 153.1794
040853, REDLAND BAY GOLF CLUB, 1992, .., -27.6023, 153.2952
040854, LOGAN CITY WATER TREATMENT PLANT, 1992, .., -27.6841, 153.1981
040855, CANUNGRA TM, 1992, 2003, -28.0283, 153.1767
040856, RAINBOW BEACH, 1992, .., -25.9007, 153.0891
040857, BEAUDESERT TM, 1992, 2008, -27.9681, 152.9861
040858, BOONAH TM, 1992, 2008, -28.0033, 152.6875
040859, PALEN CREEK TM, 1992, 2009, -28.3222, 152.7697
040860, ANDURAMBA DIP, 1992, 2001, -27.2022, 152.1786
040861, SUNSHINE COAST AIRPORT, 1994, .., -26.5990, 153.0912
040862, BURBANK LEACROFT ROAD, 1992, 1996, -27.5864, 153.1583
040863, ORMEAU (STEWARTS RD), 1993, 2005, -27.7914, 153.2739
040864, CARRARA BRADSTONE RD, 1993, 2000, -28.0167, 153.3517
040865, CANNON COVE AL, 1992, .., -28.0936, 152.7158
040866, DARLINGTON TM, 1992, 2009, -28.2608, 153.0917
040867, KALBAR TM, 1992, .., -27.9406, 152.6236
040868, MT JOSEPH TM, 1993, .., -25.7417, 152.2353
040869, JIMNA TM, 1993, 2003, -26.6656, 152.4594
040870, OAKWOOD, 1938, 2009, -26.4456, 152.4886
040871, ALICE STREET ALERT, 1992, 2000, -27.6150, 152.9056
040872, BLACKSTONE BRIDGE ALERT, 1991, .., -27.6219, 152.7978
040873, HARDING STREET ALERT, 1991, .., -27.6375, 152.7903
040874, BRISBANE ROAD ALERT, 1992, .., -27.6078, 152.9083
040875, BUNDAMBA SCHOOL ALERT, 1991, .., -27.6117, 152.8064
040876, WILSONS PEAK ALERT, 1992, .., -28.2372, 152.4867
040877, TAROME ALERT, 1992, 1999, -27.9867, 152.5008
040878, WATERFORD ALERT, 1993, .., -27.6947, 153.1364
040879, FOXLEY TM, 1992, 2009, -28.2700, 153.0264
040880, MARY CAIRNCROSS PARK, 1994, 2001, -26.7828, 152.8803
040881, AIR SEA RESCUE ALERT, 1993, .., -27.9525, 153.4242
040882, NUMINBAH ALERT, 1993, .., -28.1653, 153.2161
040883, DEVERTON SAWPIT GULLY RD, 1994, 2017, -27.6856, 152.0519
040884, GUANABA BIRDS RD, 1994, 2013, -27.9243, 153.2606
040885, POINT LOOKOUT BIMBA ST, 1968, .., -27.4304, 153.5395
040886, MT BINGA, 1994, .., -27.0092, 151.9847
040887, WOODFORD EATON LANE, 1990, 2019, -26.9272, 152.7042
040888, PEEL ISLAND NATIONAL PARK, 1994, 2005, -27.4967, 153.3433
040889, OAKWOOD TM, 1993, .., -26.4472, 152.4869
040890, GRACEVILLE COLEMAN ST, 1994, 2003, -27.5242, 152.9858
040891, BROOWEENA TM, 1994, .., -25.6022, 152.2603
040892, MT KANIGAN AL, 1994, .., -25.9575, 152.5769
040893, GOOMBOORIAN ALERT, 1994, .., -26.0642, 152.7728
040894, ROMANI TM, 1994, 2009, -27.8464, 152.9061
040895, FERNY GROVE TM, 1974, 1995, -27.4150, 152.9150
040896, TEDDINGTON WEIR HW TM, 1994, .., -25.6517, 152.6633
040897, SAMFORD TM, 1975, 1995, -27.3633, 152.8856
040898, MT COOT-THA TM, 1975, 1995, -27.4667, 152.9450
040899, TOMEWIN - TALLOWOOD, 1994, 2015, -28.2292, 153.3880
040900, NORMANBY RAIL YARD, 1995, 1999, -27.4583, 153.0156
040901, MARBURG RADAR, 1995, .., -27.6063, 152.5401
040902, MUSKET FLAT MT ALERT, 1995, .., -25.4969, 152.3836
040903, PACIFIC HAVEN ALERT, 1995, .., -25.2386, 152.5319
040904, RAILWAY BRIDGE ALERT, 1995, .., -25.2756, 152.5089
040905, UPPER CHERWELL ALERT, 1995, .., -25.2928, 152.4097
040906, LENTHALLS DAM ALERT, 1995, .., -25.4019, 152.5317
040907, HOWARD ALERT, 1995, .., -25.3289, 152.5619
040908, TEWANTIN RSL PARK, 1995, .., -26.3911, 153.0403
040909, TEEWAH, 1995, 2005, -26.2767, 153.0633
040910, AMBERLEY AERO COMPARISON, 1997, 1998, -27.6294, 152.7114
040911, HILLTOP GARDENS, 1999, 2016, -27.4559, 153.0153
040912, FRANKLYN VALE ALERT, 1999, .., -27.7597, 152.4700
040913, BRISBANE, 1999, .., -27.4808, 153.0389
040914, MT TARAMPA, 1999, .., -27.4942, 152.4972
040915, SUGARLOAF MOUNTAIN, 1999, 2014, -27.0592, 152.3242
040916, FISHERMAN ISLANDS RAIL, 2000, 2006, -27.3800, 153.1706
040917, BRISBANE PORT CONTROL, 1988, 2023, -27.4307, 153.1158
040918, BRIGHTON BOWLS CLUB, 2000, 2005, -27.3058, 153.0592
040919, KINGFISHER BAY RESORT, 2000, .., -25.3919, 153.0292
040920, EASTERN HEIGHTS, 2000, 2001, -27.6250, 152.7736
040921, BRAEMORE, 2000, 2002, -27.0239, 152.3864
040922, KINGAROY AIRPORT, 2001, .., -26.5737, 151.8398
040923, BENARKIN HARDGROVE RD, 2001, 2008, -26.8367, 152.1633
040924, WOODFORD STANMORE, 1998, .., -26.9028, 152.7664
040925, BANANA BANK NORTH BEACON, 2002, .., -27.5327, 153.3333
040926, INNER RECIPROCAL MARKER, 2002, .., -27.2633, 153.2419
040927, SPITFIRE CHANNEL BEACON, 2002, .., -27.0481, 153.2664
040928, KARALEE, 2001, .., -27.5639, 152.8208
040929, NARANGBA - BROWNS CRK ROAD, 1991, 2013, -27.1867, 152.9197
040930, LAHEYS LOOKOUT ALERT, 2002, .., -27.9972, 153.1825
040931, O'REILLYS ALERT, 2002, .., -28.2314, 153.1356
040932, DARLINGTON ALERT, 2002, .., -28.2608, 153.0917
040933, FOXLEY ALERT, 2002, .., -28.2700, 153.0264
040934, ROMANI ALERT, 2002, .., -27.8464, 152.9061
040935, MACLEAN BRIDGE ALERT, 2002, .., -27.7864, 153.0161
040936, LUMEAH ALERT, 2002, .., -28.0614, 153.0408
040937, BENOBBLE ALERT, 2002, .., -27.9978, 153.1575
040938, BROMFLEET ALERT, 2002, .., -27.9108, 153.1047
040939, BEAUDESERT ALERT, 2002, .., -27.9681, 152.9861
040940, YARRAHAPPINI ALERT, 2002, .., -27.8336, 152.9878
040941, KOORALBYN ALERT, 2002, .., -28.0661, 152.8532
040942, PALEN CREEK ALERT, 2002, .., -28.3222, 152.7697
040943, DIECKMANS BRIDGE ALERT, 2002, .., -28.2453, 152.8908
040944, RUDDS LANE ALERT, 2002, .., -28.1692, 152.9833
040945, ROUND MOUNTAIN ALERT, 2002, .., -28.0708, 152.9272
040946, RATHDOWNEY ALERT, 2002, .., -28.2153, 152.8681
040947, CROFTBY ALERT, 2002, .., -28.1481, 152.5700
040948, KNAPPS PEAK ALERT, 2002, .., -28.1461, 152.7358
040949, BOONAH ALERT, 2002, .., -28.0033, 152.6875
040950, THE OVERFLOW ALERT, 2002, .., -27.9292, 152.8597
040951, HEATHWOOD (WADEVILLE ST), 1974, 2014, -27.6285, 152.9829
040952, PARK RIDGE SOUTH, 2002, 2009, -27.7228, 153.0337
040953, EERWAH VALE, 2002, 2016, -26.4720, 152.8832
040954, BOYNEDALE, 2002, 2003, -26.0483, 151.3933
040955, SPRINGVALE, 2002, 2021, -25.8197, 152.1917
040956, FOREST LAKE, 2003, 2007, -27.6100, 152.9756
040957, MALENY MARY CAIRNCROSS AVE, 2003, 2009, -26.7772, 152.8858
040958, REDCLIFFE, 2003, .., -27.2169, 153.0922
040959, REDCLIFFE JETTY, 2004, .., -27.2261, 153.1172
040960, CLEAR MOUNTAIN BURANDA RD, 2004, 2021, -27.3247, 152.9031
040961, CAPE MORETON TBRG, 2004, 2009, -27.0311, 153.4658
040962, EBBW VALE, 2005, .., -27.6053, 152.8244
040963, FERNVALE - BURNS ST, 2005, 2019, -27.4567, 152.6564
040964, REGENTS PARK, 2005, .., -27.6696, 153.0442
040965, CLONTARF, 2005, .., -27.2442, 153.0867
040966, BRISBANE (MT STAPYLTON), 2006, .., -27.7181, 153.2400
040967, LARAPINTA, 2005, 2006, -27.6489, 153.0050
040968, GOODNA, 2005, 2008, -27.6172, 152.8892
040969, GODWIN BEACH, 2005, .., -27.0717, 153.1058
040970, MOORINA, 2000, 2012, -27.1492, 152.8778
040971, NAMBOUR BASE STATION ALERT, 2007, .., -26.6283, 152.9586
040972, BEACHMERE SANDS RETIREMENT RESORT, 2005, 2008, -27.1114, 153.0636
040973, WINDAROO, 2005, .., -27.7472, 153.1919
040974, LOGAN CITY ENVIROMON BASESTATION, 2006, .., -27.6431, 153.1039
040975, CABOOLTURE MBRC ENVIROMON BASESTATION, 2006, .., -27.0836, 152.9508
040976, BRISBANE BOTANIC GARDENS MT COOT-THA, 2005, .., -27.4753, 152.9753
040977, SAMFORD KAY DRIVE, 2006, 2021, -27.3694, 152.8746
040978, BRIBIE ISLAND ALERT, 2006, .., -27.0797, 153.1803
040979, MORAYFIELD (PETERSEN RD) ALERT, 2006, .., -27.1247, 152.9356
040980, DECEPTION BAY ALERT, 2006, .., -27.1822, 153.0186
040981, BURLEIGH WATERS ALERT, 2004, .., -28.0792, 153.4319
040982, RIVER HEADS, 2006, .., -25.3967, 152.9139
040983, BEAUDESERT DRUMLEY STREET, 2007, .., -27.9707, 152.9898
040984, MACLEAY ISLAND, 2007, .., -27.5969, 153.3533
040985, BELLBIRD PARK (PURSER RD) AL, 2007, .., -27.6692, 152.8731
040986, MANGO HILL, 1979, 2017, -27.2297, 153.0272
040987, GOLD COAST SAND BYPASS JETTY, 2009, .., -27.9387, 153.4326
040988, NAMBOUR DAFF - HILLSIDE, 2007, .., -26.6442, 152.9383
040989, GREGORS CREEK, 2007, .., -26.9606, 152.4681
040990, KHOLO THE PLATEAU, 2008, .., -27.5131, 152.7692
040991, ESK WHITE ROCK, 2008, 2021, -27.2717, 152.4286
040992, DEEBING HEIGHTS, 2008, 2017, -27.6931, 152.7547
040993, GYMPIE ALERT, 2008, .., -26.1925, 152.6550
040994, SOUTH MACLEAN WTP, 2009, 2012, -27.8053, 153.0269
040995, NOOSAVILLE, 2009, .., -26.4064, 153.1025
040996, MORAYFIELD BUSHLAND PLACE, 2009, 2010, -27.1192, 152.9228
040997, RUSSELL ISLAND, 2010, 2010, -27.6569, 153.3786
040998, CALOUNDRA AIRPORT, 2010, .., -26.7979, 153.1059
040999, LANDSBOROUGH, 2010, 2025, -26.7892, 152.9792
041000, ACLAND POST OFFICE, 1912, 1993, -27.3033, 151.6900
041001, ALLORA POST OFFICE, 1883, 2000, -28.0356, 151.9983
041002, BACK PLAINS, 1912, 2003, -27.9000, 151.7975
041003, BALGOWNIE WEST, 1876, 2003, -27.8297, 151.6767
041004, ALBION, 1998, 2004, -28.2675, 152.0539
041005, BELL POLICE, 1910, .., -26.9344, 151.4517
041006, BILLABONG, 1936, 1951, -27.4000, 150.7000
041007, BRIGALOW POST OFFICE, 1913, .., -26.8436, 150.7892
041008, BOWENVILLE, 1889, .., -27.3033, 151.4931
041009, BYBERA, 1931, .., -28.2669, 150.8108
041010, CALLANDOON, 1888, 1927, -28.5000, 150.1000
041011, CAMBOOYA POST OFFICE, 1887, .., -27.7072, 151.8650
041012, FERNFLAT, 1912, .., -26.6764, 150.8992
041013, CANNING DOWNS, 1879, .., -28.2263, 152.0650
041014, CARBEAN, 1946, .., -28.3541, 151.6281
041015, CATTLE CREEK, 1945, 2001, -27.6481, 150.8331
041016, CECIL PLAINS HOMESTEAD, 1888, .., -27.5331, 151.2025
041017, CHINCHILLA WATER TREATMENT PLANT, 1889, .., -26.7438, 150.6025
041018, CLIFTON POST OFFICE, 1893, .., -27.9317, 151.9058
041019, CONDAMINE PLAINS, 1870, .., -27.7233, 151.2869
041020, SEVEN OAKS TM, 1999, 2018, -26.7044, 150.7633
041021, COPMANHURST, 1887, 1951, -27.6667, 150.6167
041022, DALVEEN, 1887, .., -28.4962, 151.9730
041023, DALBY POST OFFICE, 1870, 1992, -27.1839, 151.2639
041024, DOCTORS CREEK, 1906, .., -27.2067, 151.8467
041025, DUNMORE STATE FOREST, 1940, .., -27.5758, 151.0800
041026, EAGLES NEST, 1899, 1967, -28.0167, 151.8000
041027, ELBOW VALLEY, 1917, 1957, -28.4000, 152.1000
041028, EMU CREEK, 1893, 2001, -28.2267, 152.2500
041029, AVINGTON, 1911, 1994, -26.5994, 150.8997
041030, RUMBULARA VINEYARDS, 1927, 2009, -28.7631, 151.8483
041031, GEHAM STATE SCHOOL, 1912, 1974, -27.4058, 152.0150
041032, MYRA, 1909, 1994, -28.0625, 152.1717
041033, CARAWATHA, 1913, 2017, -28.7625, 151.9871
041034, GLENELG, 1882, .., -28.4039, 151.4703
041035, GLENGALLAN, 1886, 1964, -28.1000, 152.1000
041036, GLEN RUTH, 1930, 1948, -26.6000, 150.7000
041037, GOOMBUNGEE POST OFFICE, 1909, .., -27.3072, 151.8506
041038, GOONDIWINDI POST OFFICE, 1879, 1991, -28.5481, 150.3075
041039, GOWRIE JUNCTION, 1899, 1972, -27.5000, 151.9000
041040, GREENMOUNT POST OFFICE, 1912, .., -27.7869, 151.9050
041041, COOLESHA, 1920, .., -28.2414, 151.7264
041042, HADEN POST OFFICE, 1926, .., -27.2242, 151.8833
041043, HALLIFORD, 1909, 1953, -27.4000, 150.9833
041044, HERMITAGE, 1898, 2001, -28.2061, 152.1003
041045, THE HIGHLANDS IRRIGATION, 1917, 1961, -28.4000, 152.3000
041046, THE HEAD, 1958, 2021, -28.2818, 152.4174
041047, INGLEWOOD POST OFFICE, 1883, .., -28.4147, 151.0828
041048, INGLEWOOD FOREST RES, 1940, 1975, -28.2833, 151.1000
041049, IRVINGDALE POST OFFICE, 1894, 1976, -27.2000, 151.5167
041050, JANDOWAE POST OFFICE, 1898, .., -26.7797, 151.1111
041051, JIMBOUR STATE SCHOOL, 2003, 2009, -26.9636, 151.2158
041052, JINGI JINGI, 1915, .., -26.6928, 151.0964
041053, JONDARYAN POST OFFICE, 1887, .., -27.3674, 151.5899
041054, KAIMKILLENBUN, 1910, 1958, -27.0500, 151.4833
041055, BRIGALOW PLAINS, 1940, 1952, -27.5833, 150.6000
041056, KILLARNEY POST OFFICE, 1889, .., -28.3344, 152.2953
041057, KILLARNEY POLICE STATION, 1938, 1973, -28.3333, 152.3000
041058, KINDON, 1924, 2014, -28.0867, 150.7444
041059, KOGAN POST OFFICE, 1920, 1993, -27.0500, 150.7667
041060, LEYBURN, 1931, .., -28.0092, 151.5861
041061, KURROWAH, 1915, 2017, -27.6578, 151.1986
041062, LAGUNA, 1938, .., -27.8083, 151.3267
041063, LEYBURN POST OFFICE, 1883, .., -28.0106, 151.5856
041064, WILLOWVALE, 1920, 2001, -28.7214, 151.1861
041065, MACALISTER POST OFFICE, 1902, 1980, -27.0500, 151.0833
041066, MAIDENHEAD, 1921, 1949, -29.2000, 151.5500
041067, BLAKEFIELD, 1913, 1979, -28.0500, 152.2667
041068, MICHALI, 1949, 1953, -28.2500, 152.2500
041069, MILLMERRAN POST OFFICE, 1900, .., -27.8742, 151.2717
041070, RUBISLAW, 1998, 2021, -27.8900, 151.3692
041071, MONTROSE, 1919, 1974, -28.7500, 151.6667
041072, MOUNT IRVING, 1899, .., -27.4831, 151.6003
041073, MURRIVERIE, 1937, 1972, -28.4667, 150.3000
041074, NETHERBY, 1929, 1981, -27.3500, 151.8000
041075, NOBBY TOOTH ST, 1940, .., -27.8530, 151.9023
041076, NUDLEY STATE FOREST, 1928, 1962, -26.5000, 150.9833
041077, OAKEY POST OFFICE, 1899, 1985, -27.4500, 151.7167
041078, OMANAMA, 1911, 1948, -28.4000, 151.3000
041079, PASSCHENDAELE, 1934, 2008, -28.5406, 151.8425
041080, PERANGA POST OFFICE, 1950, 2004, -27.1461, 151.6950
041081, PIKEDALE, 1879, 1964, -28.6500, 151.6000
041082, PITTSWORTH, 1886, .., -27.7228, 151.6361
041083, PRATTEN, 1898, .., -28.0694, 151.7797
041084, QUEEN MARY FALLS, 1927, 1968, -28.1500, 151.5833
041085, QUEEN MARY FALLS, 1959, .., -28.3253, 152.3942
041086, QUENDON, 1949, .., -26.6653, 151.3969
041087, RIVERTON, 1920, .., -29.0314, 151.4897
041088, ROSEDALE, 1930, 1954, -26.9000, 150.5500
041089, STRUTH, 1890, 1964, -27.4000, 151.3000
041090, DARR CREEK AL, 1998, .., -26.5392, 151.1347
041091, LAURIEDALE, 1959, .., -26.8086, 151.0806
041092, BALLON AL, 1999, .., -26.4489, 150.8925
041093, TOP PLAINS, 1912, 1950, -28.3167, 152.3667
041094, SPRING PLAINS, 1950, 1957, -28.6833, 151.8500
041095, STANTHORPE LESLIE PARADE, 1873, .., -28.6617, 151.9339
041096, MT KYNOCH, 1999, .., -27.5094, 151.9547
041097, INGLEWOOD FOREST, 2000, 2014, -28.3661, 150.9539
041098, TANNYMOREL, 1916, .., -28.2915, 152.2464
041099, TARA TOWNSHIP, 1911, .., -27.2756, 150.4617
041100, TEXAS POST OFFICE, 1897, .., -28.8544, 151.1681
041101, TEXAS STATION, 1881, 1975, -28.8500, 151.1500
041102, THULIMBAH, 1911, 1956, -28.5500, 151.9500
041103, TOOWOOMBA, 1869, 2007, -27.5836, 151.9317
041104, WOONALEA, 1999, 2001, -28.2264, 151.5981
041105, UMBERCOLLIE, 1909, 1958, -28.4667, 150.2500
041106, UPPER FOREST SPRINGS, 1927, .., -27.9651, 152.0752
041107, UPPER PILTON, 1933, 2001, -27.9183, 152.1200
041108, BEAU MAISON, 1911, 2013, -27.3797, 150.5156
041109, VICTORIA HILL, 1912, 2016, -28.0244, 151.8114
041110, TURALLIN, 1909, .., -27.8314, 151.1964
041111, WARWICK POST OFFICE, 1865, 1985, -28.2167, 152.0333
041112, GIDDI GIDDI SOUTH TM, 2000, .., -28.4033, 150.0517
041113, WARRENBAYNE, 1926, 1953, -27.7000, 150.7500
041114, WAAR WAAR, 1945, 1962, -27.7000, 150.7500
041115, MARAVALE, 1947, .., -27.2105, 151.6174
041116, WALLANGARRA POST OFFICE, 1888, .., -28.9236, 151.9311
041117, WARRA POST OFFICE, 1888, 1991, -26.9308, 150.9250
041118, WARRABAH, 1919, 2013, -28.1900, 151.5759
041119, WARWICK POLICE STATION, 1948, 1956, -28.2000, 152.0333
041120, YANGAN POST OFFICE, 1912, .., -28.1956, 152.2090
041121, GLENMORE, 1913, 1952, -27.7167, 151.4667
041122, YELARBON, 1923, 2012, -28.5725, 150.7542
041123, INGLEWOOD BRIDGE TM, 2001, 2019, -28.4136, 151.0825
041124, KILBRONAE TM, 2000, .., -28.2817, 150.3747
041125, WHETSTONE POST OFFICE, 1899, 1965, -28.5000, 150.9333
041126, WESTBROOK, 1890, 2012, -27.6197, 151.8292
041127, WESTERN CREEK, 1889, 2000, -27.8308, 151.0886
041128, WONDALLI, 1910, .., -28.5003, 150.5866
041129, WOOMERA, 1915, 2008, -28.4892, 150.4797
041130, BRAEMAR STATE FOREST, 1921, 1964, -27.2167, 150.8333
041131, COORANGA NORTH, 1940, .., -26.7733, 151.3819
041132, COXEN EXCHANGE, 1953, 1962, -27.4000, 151.4667
041133, WOODSPRING TM, 2000, 2019, -28.3614, 151.1381
